incident_id,date,state,city_or_county,n_killed,n_injured,congressional_district,gun_stolen,gun_type,incident_characteristics,latitude,longitude,n_guns_involved,participant_age_group,participant_gender,participant_status,participant_type,state_house_district,state_senate_district
1051798,2/12/18,Texas,Houston,1,0,,0::Unknown||1::Unknown,0::Unknown||1::Unknown,"Shot - Dead (murder, accidental, suicide)||Drug involvement",29.6894,-95.557,2,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,,
1049079,2/12/18,Colorado,Colorado Springs,0,0,,0::Unknown,0::Unknown,Non-Shooting Incident||Car-jacking,38.8896,-104.812,1,0::Adult 18+,0::Male,0::Unharmed,0::Subject-Suspect,,
1048094,2/12/18,Massachusetts,Weymouth,0,0,,0::Unknown,0::45 Auto,"Shots Fired - No Injuries||Drive-by (car to street, car to car)",42.2393,-70.9446,1,,,,,,
1048403,2/12/18,Missouri,Saint Louis,1,0,,0::Unknown,0::Unknown,Shot - Wounded/Injured,38.6737,-90.2066,1,0::Adult 18+,0::Male,0::Killed,0::Victim,,
1048596,2/12/18,Florida,Pinellas Park,1,0,,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",,,1,0::Adult 18+||1::Adult 18+,0::Female||1::Male,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,,
1049877,2/13/18,North Carolina,Winston Salem (Winston-salem),0,1,5,0::Unknown||1::Unknown,0::Unknown||1::Unknown,"Shot - Wounded/Injured||Home Invasion||Home Invasion - No death or injury||Defensive Use||Defensive Use - Shots fired, no injury/death||Shootout (where VENN diagram of shooters and victims overlap)",36.1624,-80.2794,2,,0::Male,0::Unharmed||1::Injured||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect,72,32
1049221,2/13/18,Florida,Melbourne,0,0,8,0::Unknown,0::Unknown,Institution/Group/Business||Shots Fired - No Injuries,28.0636,-80.6003,1,,,,,53,17
1049035,2/13/18,Maryland,Baltimore,1,0,2,0::Unknown||1::Unknown||2::Unknown||3::Unknown||4::Unknown,0::Handgun||1::Handgun||2::Handgun||3::Handgun||4::Handgun,"Shot - Dead (murder, accidental, suicide)||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)",39.3179,-76.5656,5,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,45,45
1058342,2/13/18,District of Columbia,Washington,0,0,,0::Unknown,0::Unknown,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Brandishing/flourishing/open carry/lost/found,,,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,,
1055537,2/13/18,Ohio,Cleveland,0,0,,0::Unknown,0::Unknown,Institution/Group/Business||Shots Fired - No Injuries,41.474,-81.7688,1,,,,,,
1049543,2/13/18,California,Garden Grove,0,0,,0::Unknown,0::223 Rem [AR-15],"Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury||Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff||Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",33.7595,-117.955,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,,
1049215,2/13/18,Wisconsin,Milwaukee,0,1,4,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",43.0897,-87.9389,1,0::Adult 18+,0::Female,0::Injured,0::Victim,16,6
1050813,2/13/18,California,Kettleman City,1,0,,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",,,1,0::Adult 18+,0::Male,0::Killed,0::Victim,,
1048712,2/13/18,North Carolina,Winston Salem (Winston-salem),1,0,5,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",36.1018,-80.207,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,71,32
1050808,2/13/18,California,Kerman,0,0,21,0::Unknown||1::Unknown,0::Handgun||1::7.62 [AK-47],"Non-Shooting Incident||Drug involvement||Possession (gun(s) found during commission of other crimes)||Stolen/Illegally owned gun{s} recovered during arrest/warrant||Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",36.7056,-120.079,2,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect,31,12
1048794,2/13/18,Alabama,Millbrook,0,2,,0::Unknown,0::Unknown,Shot - Wounded/Injured,32.4784,-86.3526,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||2::Male,"0::Injured||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,,
1049205,2/13/18,Wisconsin,Sun Prairie,0,0,2,0::Unknown,0::Unknown,Institution/Group/Business||Non-Shooting Incident||Brandishing/flourishing/open carry/lost/found,43.1785,-89.2393,1,0::Adult 18+,0::Male,0::Unharmed,0::Subject-Suspect,46,16
1048607,2/13/18,Illinois,Chicago,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,41.696,-87.6581,1,0::Adult 18+,0::Male||1::Male,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect,,
1048611,2/13/18,Illinois,Chicago,0,1,1,0::Unknown,0::Unknown,Shot - Wounded/Injured,41.7418,-87.6147,1,0::Adult 18+,0::Male,0::Injured,0::Victim,34,17
1049195,2/13/18,Illinois,Chicago,0,1,1,0::Unknown,0::Unknown,Shot - Wounded/Injured,41.7661,-87.6846,1,0::Adult 18+,0::Male||1::Male,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect,32,16
1049193,2/13/18,Louisiana,Rayne,0,1,3,0::Unknown,0::Unknown,Shot - Wounded/Injured,30.2415,-92.2768,1,,,0::Injured,0::Victim,42,26
1049181,2/13/18,Illinois,Chicago,0,1,7,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",41.8727,-87.7156,1,0::Adult 18+,0::Male||1::Male,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect,9,5
1049210,2/13/18,Wisconsin,Madison (Fitchburg),0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,43.0324,-89.4154,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect,,
1048815,2/13/18,California,Willits,1,0,2,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Armed robbery with injury/death and/or evidence of DGU found||Brandishing/flourishing/open carry/lost/found",39.4399,-123.356,1,0::Adult 18+,0::Female,0::Killed,0::Subject-Suspect,2,2
1048641,2/13/18,Kentucky,Louisville,0,1,3,0::Unknown,0::Unknown,Shot - Wounded/Injured,38.2256,-85.7758,1,0::Adult 18+,,0::Injured,0::Victim,42,35
1048576,2/13/18,Florida,Parrish,0,1,16,0::Unknown,0::Unknown,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,27.551,-82.4278,1,0::Adult 18+,0::Male||1::Male||2::Male||3::Male,0::Injured||1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect,73,21
1048517,2/13/18,Florida,Cantonment,0,0,1,0::Unknown,0::Unknown,"Institution/Group/Business||Non-Shooting Incident||School Incident||Gun at school, no death/injury - elementary/secondary school||ATF/LE Confiscation/Raid/Arrest||Possession of gun by felon or prohibited person",30.5857,-87.3409,1,0::Teen 12-17,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,1,1
1048699,2/13/18,North Carolina,Charlotte,0,0,9,0::Unknown,0::Unknown,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest,35.193,-80.8263,1,,,,,88,39
1048688,2/13/18,Ohio,Dayton,0,0,10,0::Unknown||1::Unknown,0::Handgun||1::Handgun,Non-Shooting Incident||Non-Aggression Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest,39.7714,-84.2368,2,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect,39,5
1048685,2/13/18,Wisconsin,Milwaukee,0,0,,0::Unknown,0::Unknown,Non-Shooting Incident,,,1,,,,,,
1048679,2/13/18,Washington,Spokane,0,1,,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Drug involvement",47.6572,-117.43,1,0::Adult 18+,0::Male,0::Injured,0::Victim||1::Subject-Suspect||2::Subject-Suspect,,
1048678,2/13/18,Wisconsin,Milwaukee,0,0,4,0::Unknown,0::Unknown,Non-Shooting Incident,42.9881,-87.9697,1,,,,,7,3
1048668,2/13/18,Ohio,Lakemore,0,2,16,0::Unknown,0::Unknown,Shot - Wounded/Injured||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator shot,41.021,-81.4341,1,,0::Male||1::Male,0::Injured||1::Injured,0::Subject-Suspect||1::Subject-Suspect,36,28
1050822,2/13/18,California,Hemet,0,1,,0::Unknown||1::Unknown,0::Unknown||1::Unknown,"Shot - Wounded/Injured||Home Invasion||Home Invasion - subject/suspect/perpetrator injured||Defensive Use||Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator||Defensive Use - Stand Your Ground/Castle Doctrine established",33.7178,-116.969,2,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Female||1::Male||2::Male,"0::Unharmed||1::Unharmed||2::Injured, Arrested",0::Victim||1::Victim||2::Subject-Suspect,,
1049254,2/13/18,Illinois,Chicago,0,1,7,0::Unknown,0::Unknown,Shot - Wounded/Injured,41.8254,-87.6338,1,0::Adult 18+,0::Male,0::Injured,0::Victim,5,3
1049249,2/13/18,Missouri,Independence,0,1,5,0::Unknown,0::Unknown,Shot - Wounded/Injured,39.0364,-94.4282,1,,,0::Injured,0::Victim,29,11
1050336,2/13/18,Ohio,Akron,1,0,11,0::Unknown,0::Handgun,"Shot - Dead (murder, accidental, suicide)",41.0545,-81.5079,1,0::Adult 18+||1::Adult 18+||2::Teen 12-17,0::Male||1::Male||2::Male,0::Killed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect,35,28
1049243,2/13/18,Illinois,Chicago,0,1,7,0::Unknown,0::Unknown,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,41.7722,-87.6628,1,0::Adult 18+,0::Male||1::Male,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect,32,16
1048880,2/13/18,Florida,Gainesville,2,0,3,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Kidnapping/abductions/hostage",29.6155,-82.3717,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,"0::Killed||1::Killed||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,20,8
1048666,2/13/18,Washington,Seattle,0,0,9,0::Unknown,0::Unknown,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession of gun by felon or prohibited person,47.5265,-122.318,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,11,11
1051393,2/13/18,California,Oakhurst,0,0,4,0::Unknown||1::Unknown||2::Unknown,0::Unknown||1::Unknown||2::Unknown,Shots Fired - No Injuries||Possession (gun(s) found during commission of other crimes),37.372,-119.632,3,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,5,8
1050647,2/13/18,Missouri,Springfield,1,0,,0::Unknown,0::Handgun,"Shot - Dead (murder, accidental, suicide)||Drug involvement",37.2294,-93.2704,1,0::Adult 18+||1::Adult 18+,0::Female||1::Male,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,,
1048673,2/13/18,Wisconsin,Milwaukee,0,0,4,0::Unknown,0::Unknown,Shots Fired - No Injuries,43.0853,-87.8947,1,,,,,10,4
1050773,2/13/18,Illinois,Newton (Wendelin),0,1,15,0::Unknown,0::Unknown,Shot - Wounded/Injured,38.9784,-88.1738,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,109,55
1049175,2/13/18,Illinois,Chicago,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured,41.8727,-87.7132,1,0::Teen 12-17,0::Male,0::Injured,0::Victim,,
1048562,2/13/18,Michigan,Detroit,0,0,14,0::Unknown,0::Unknown,Shots Fired - No Injuries,42.3995,-82.9478,1,,,,,2,1
1049106,2/13/18,Louisiana,Baton Rouge,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured,30.4512,-91.0286,1,0::Adult 18+,0::Male||1::Male,0::Injured,0::Victim||1::Subject-Suspect,,
1050602,2/13/18,South Carolina,Columbia,0,0,6,0::Stolen||1::Stolen||2::Stolen,0::Other||1::40 SW||2::223 Rem [AR-15],Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Stolen/Illegally owned gun{s} recovered during arrest/warrant,33.9617,-80.9976,3,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,"0::Unharmed, Arrested||1::Unharmed||2::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect,72,21
1051877,2/13/18,Michigan,Troy,0,0,11,0::Unknown,0::Unknown,Non-Shooting Incident||Implied Weapon||BB/Pellet/Replica gun||Brandishing/flourishing/open carry/lost/found,42.5637,-83.0924,1,0::Adult 18+||1::Teen 12-17||2::Teen 12-17,0::Female||1::Male||2::Male,0::Unharmed||1::Arrested||2::Arrested,0::Victim||1::Subject-Suspect||2::Subject-Suspect,41,13
1049102,2/13/18,Indiana,Indianapolis,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured,39.7479,-86.1438,1,,,0::Injured,0::Victim,,
1054632,2/13/18,Missouri,Bourbon,0,0,8,0::Unknown,0::Unknown,Non-Shooting Incident||Home Invasion||Home Invasion - No death or injury||Sex crime involving firearm||LOCKDOWN/ALERT ONLY: No GV Incident Occurred Onsite||Brandishing/flourishing/open carry/lost/found,38.1482,-91.2371,1,0::Adult 18+||1::Adult 18+,0::Female||1::Male,0::Unharmed||1::Unharmed,0::Victim||1::Subject-Suspect,120,16
1048447,2/13/18,Texas,Houston,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found||Car-jacking,29.6917,-95.6736,1,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male,0::Injured||1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect,,
1049817,2/13/18,Texas,Houston,0,1,9,0::Unknown,0::Unknown,Shot - Wounded/Injured,29.7114,-95.6047,1,0::Teen 12-17,0::Male,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect,149,13
1049837,2/13/18,New York,Troy,0,0,,0::Unknown,0::Unknown,Shots Fired - No Injuries,42.7871,-73.6605,1,,,,,,
1049070,2/13/18,Missouri,Kansas City (Raytown),0,1,5,0::Unknown,0::Unknown,Shot - Wounded/Injured||Child Involved Incident||Child injured (not child shooter),38.9488,-94.4615,1,0::Child 0-11,0::Male,0::Injured,0::Victim,35,9
1049730,2/13/18,Nevada,Las Vegas,1,0,1,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Shootout (where VENN diagram of shooters and victims overlap)||Drug involvement||Possession of gun by felon or prohibited person",36.1501,-115.158,1,0::Adult 18+,0::Male,0::Killed,0::Victim,16,10
1060479,2/13/18,California,Rancho Cucamonga,0,0,31,0::Unknown,0::Unknown,Non-Shooting Incident||Possession (gun(s) found during commission of other crimes),34.1125,-117.528,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,40,23
1051826,2/13/18,Colorado,Denver,0,0,1,0::Unknown,0::Handgun,"Non-Shooting Incident||School Incident||Gun at school, no death/injury - university/college||Possession (gun(s) found during commission of other crimes)",39.6829,-104.963,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,2,32
1048634,2/13/18,Connecticut,New Haven,0,0,3,0::Unknown||1::Unknown||2::Unknown,0::Unknown||1::Unknown||2::Unknown,Institution/Group/Business||Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Ghost gun,41.3499,-72.8685,3,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,87,34
1050543,2/13/18,Pennsylvania,Coatesville,0,1,16,0::Unknown,0::Unknown,Shot - Wounded/Injured,40.0003,-75.8252,1,0::Adult 18+,0::Male,0::Injured,0::Victim,74,19
1049801,2/13/18,Louisiana,Kenner,0,2,1,0::Unknown,0::Unknown,Shot - Wounded/Injured||Domestic Violence,30.0322,-90.2369,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,0::Injured||1::Injured,0::Victim||1::Subject-Suspect,79,10
1051693,2/13/18,Massachusetts,Taunton,0,0,4,0::Unknown||1::Unknown,0::25 Auto||1::38 Spl,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Concealed Carry License - Perpetrator,41.8799,-71.0677,2,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,73,36
1049565,2/13/18,Texas,Duncanville,0,2,30,0::Unknown,0::Unknown,Shot - Wounded/Injured||Institution/Group/Business||Domestic Violence,32.6399,-96.8919,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,0::Injured||1::Injured||2::Arrested,0::Victim||1::Victim||2::Subject-Suspect,111,23
1049838,2/13/18,New York,Granville,0,0,21,0::Unknown,0::Unknown,Shots Fired - No Injuries||Domestic Violence||ATF/LE Confiscation/Raid/Arrest||Possession of gun by felon or prohibited person,43.4503,-73.3271,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,114,45
1049120,2/13/18,Maryland,Baltimore,1,0,,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",39.3192,-76.5399,1,0::Adult 18+,0::Male,0::Killed,0::Victim,,
1050645,2/13/18,New Jersey,Williamstown,0,0,1,0::Unknown,0::Unknown,Shots Fired - No Injuries,39.7154,-75.0023,1,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,4,4
1048558,2/13/18,Michigan,Kalamazoo,0,1,,0::Unknown,0::Unknown,Shot - Wounded/Injured,42.2992,-85.5627,1,0::Adult 18+,0::Male,0::Injured,0::Victim,,
1048547,2/13/18,Florida,Miami,0,0,27,0::Unknown,0::Unknown,"Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury",25.7775,-80.2116,1,,0::Male||1::Female,"0::Unharmed, Arrested||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect,113,37
1049554,2/13/18,Illinois,Kell,0,0,15,0::Stolen||1::Stolen,0::Rifle||1::Unknown,Shots Fired - No Injuries||Criminal act with stolen gun||Possession (gun(s) found during commission of other crimes)||Gun(s) stolen from owner,38.491,-88.8894,2,,,,,107,54
1048537,2/13/18,Delaware,Dover,0,0,0,0::Unknown,0::Handgun,Non-Shooting Incident||Home Invasion||Home Invasion - No death or injury||Drug involvement||Brandishing/flourishing/open carry/lost/found,39.1988,-75.5512,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect,28,17
1048531,2/13/18,Delaware,Felton,0,0,0,0::Unknown||1::Unknown||2::Unknown||3::Unknown,0::Handgun||1::Handgun||2::Handgun||3::Handgun,Non-Shooting Incident||Home Invasion||Home Invasion - No death or injury||Drug involvement||Brandishing/flourishing/open carry/lost/found,39.0337,-75.7213,4,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed,0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect,30,15
1049312,2/13/18,Mississippi,Greenwood,1,0,2,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",33.5117,-90.1685,1,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Female||3::Female,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested||3::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect,32,24
1048519,2/13/18,Florida,Deland,0,1,6,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",29.0206,-81.3173,1,0::Teen 12-17,0::Male,0::Injured,0::Victim,26,14
1049920,2/13/18,Massachusetts,Methuen,0,0,3,0::Unknown,0::Handgun,Non-Shooting Incident||Home Invasion||Home Invasion - No death or injury||Brandishing/flourishing/open carry/lost/found,42.7209,-71.1981,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,0::Unharmed||1::Unharmed,0::Subject-Suspect||1::Subject-Suspect,97,19
1049917,2/13/18,New Jersey,Perth Amboy,0,2,6,0::Unknown,0::Unknown,Shot - Wounded/Injured,40.5059,-74.2705,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,0::Injured||1::Injured,0::Victim||1::Victim,19,19
1050659,2/13/18,Pennsylvania,Allentown,0,0,,0::Unknown||1::Unknown||2::Unknown||3::Unknown||4::Unknown||5::Unknown||6::Unknown||7::Unknown,0::Unknown||1::Unknown||2::Unknown||3::Unknown||4::Unknown||5::Unknown||6::Unknown||7::Unknown,Non-Shooting Incident||Non-Aggression Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest,40.6027,-75.4833,8,0::Adult 18+,0::Male,"0::Unharmed, Arrested",0::Subject-Suspect,,
1049903,2/13/18,Ohio,Dayton,0,0,10,0::Unknown,0::380 Auto,"Institution/Group/Business||Non-Shooting Incident||Non-Aggression Incident||Child Involved Incident||Child with gun - no shots fired||School Incident||Gun at school, no death/injury - elementary/secondary school||ATF/LE Confiscation/Raid/Arrest",39.813,-84.195,1,0::Child 0-11,0::Male,0::Unharmed,0::Subject-Suspect,43,5
1049898,2/13/18,Pennsylvania,Philadelphia,0,1,2,0::Unknown,0::Unknown,Shot - Wounded/Injured,39.957,-75.2256,1,0::Teen 12-17,0::Male,0::Injured,0::Victim,190,8
1049891,2/13/18,Pennsylvania,Philadelphia,0,1,2,0::Unknown,0::Unknown,Shot - Wounded/Injured,40.0072,-75.1378,1,0::Adult 18+,0::Male,0::Injured,0::Victim,197,3
1048746,2/13/18,Louisiana,New Orleans,0,2,,0::Unknown,0::Unknown,Shot - Wounded/Injured,29.951,-90.0702,1,0::Adult 18+||1::Teen 12-17||2::Teen 12-17||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,"0::Injured||1::Injured||2::Unharmed, Arrested||3::Unharmed",0::Victim||1::Victim||2::Subject-Suspect||3::Subject-Suspect,,
1049881,2/13/18,North Carolina,Raleigh,1,0,4,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",35.7859,-78.6165,1,0::Adult 18+,0::Male,0::Killed,0::Victim,38,14
1048714,2/13/18,North Carolina,Greensboro,1,0,13,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",36.0525,-79.8027,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,58,28
1049867,2/13/18,Texas,Midland,0,0,11,0::Unknown,0::40 SW,"Institution/Group/Business||Non-Shooting Incident||School Incident||Gun at school, no death/injury - elementary/secondary school||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)",31.9999,-102.085,1,0::Teen 12-17,,"0::Unharmed, Arrested",0::Subject-Suspect,82,31
1048700,2/13/18,North Carolina,Charlotte,0,0,12,0::Unknown,0::Unknown,"Institution/Group/Business||Non-Shooting Incident||School Incident||Gun at school, no death/injury - university/college||Brandishing/flourishing/open carry/lost/found",35.2164,-80.8281,1,,,,,100,37
1048701,2/13/18,North Carolina,Bessemer City,0,1,10,0::Unknown,0::Unknown,Shot - Wounded/Injured||Domestic Violence,35.2686,-81.2792,1,,0::Male,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,110,43
1050174,2/13/18,Florida,Jacksonville,0,0,4,0::Unknown||1::Unknown||2::Unknown||3::Unknown,0::Handgun||1::Handgun||2::Handgun||3::Rifle,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,30.2938,-81.5451,4,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect,12,4
1049004,2/13/18,Alabama,Phenix City,1,0,3,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",32.4747,-85.0079,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,83,28
1051062,2/13/18,West Virginia,Webster Springs,1,0,3,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",38.4525,-80.4232,1,0::Adult 18+,0::Male,0::Killed,0::Victim,44,11
1049600,2/13/18,California,Eureka,0,0,2,0::Unknown,0::Unknown,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest,40.8,-124.169,1,0::Adult 18+,,"0::Unharmed, Arrested",0::Subject-Suspect,2,2
1049604,2/13/18,Virginia,Norfolk,0,1,3,0::Unknown,0::Unknown,Shot - Wounded/Injured,36.843,-76.2462,1,0::Adult 18+,0::Male,0::Injured,0::Victim,90,5
1050418,2/13/18,Illinois,Channahon,1,0,16,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",41.4201,-88.2329,1,0::Adult 18+,0::Female,0::Killed,0::Victim,75,38
1049024,2/13/18,Louisiana,New Orleans,2,3,2,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",29.9665,-90.0169,1,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,0::Killed||1::Killed||2::Injured||3::Injured||4::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim,99,3
1048966,2/13/18,West Virginia,Barrackville,0,0,1,0::Unknown,0::Unknown,Shots Fired - No Injuries,39.508,-80.1673,1,,,,,50,13
1050427,2/13/18,Louisiana,Harvey,0,1,2,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",29.9037,-90.0661,1,0::Adult 18+,0::Male,0::Injured,0::Victim,87,7
1049550,2/13/18,California,Vallejo,1,0,,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Officer Involved Shooting - subject/suspect/perpetrator unarmed||Domestic Violence",38.1041,-122.258,1,0::Adult 18+,0::Male,0::Killed,0::Subject-Suspect,,
